GENE	CD69-ITGAE-	CD69+ITGAE-	CD38-ENTPD1-	CD38+ENTPD1-	CD38+ENTPD1+
UBE3B	0.271616821	0.185608295	0.152177506	0.200155376	0.212572922
MMAB	0.098045508	0.117879825	0.087900133	0.066380026	0.120518962
MVK	0.102524901	0.091250302	0.086826396	0.090136366	0.064073973
FAM222A	0	0.005304307	0.005602859	0.007431366	0.016817857
TRPV4	0	0.009009009	0	0.006474797	0.00375268
GLTP	0.635762256	0.657080073	0.688330831	0.556835928	0.629926722
TCHP	0.202678347	0.197096691	0.151761283	0.22625866	0.208565572
GIT2	0.828890114	0.608353162	0.550291313	0.659696411	0.53079349
ANKRD13A	0.255534744	0.274579373	0.36337867	0.296460211	0.310902609
C12orf76	0.457661192	0.352761458	0.318723709	0.356535244	0.276335147
IFT81	0	0.014638795	0.014889891	0.037954792	0.011043333
ATP2A2	0.256658679	0.274767758	0.279245739	0.299541283	0.501441752
ANAPC7	0.222663972	0.129168531	0.148507419	0.169265571	0.203747124
ARPC3	3.118205168	2.889756631	3.043872436	3.081566195	3.099859879
GPN3	0.279770188	0.315415024	0.294401942	0.270750881	0.245131103
FAM216A	0.073775962	0.051496581	0.055754254	0.053260431	0.054787712
VPS29	1.337244748	1.054901735	1.052396214	1.157005809	1.042058459
RAD9B	0	0.004545269	0.01300451	0	0
PPTC7	0.185134265	0.288586124	0.269773915	0.22841626	0.344192291
TCTN1	0.052773429	0.057293253	0.062930481	0.031135635	0.058624004
HVCN1	0.093145359	0.084796194	0.11030732	0.148385088	0.190656668
PPP1CC	1.228706153	1.245043378	1.182279721	1.356779953	1.398806599
CCDC63	0	0	0	0	0
MYL2	0	0	0	0	0
CUX2	0	0	0	0	0
PHETA1	0	0.005356706	0.006003958	0.008137599	0.004865627
LINC02356	0	0.000994325	0.004545428	0.002764873	0
SH2B3	0.090689493	0.135158517	0.16012691	0.076615464	0.043224387
ATXN2	0.273992589	0.276870142	0.231802583	0.254432557	0.283065633
ATXN2-AS	0.016287862	0.005052873	0	0.001331975	0.002337431
BRAP	0.253478008	0.203991473	0.212873565	0.255498571	0.189938052
ACAD10	0.193909774	0.05969961	0.059852424	0.083061794	0.068186486
ALDH2	0.118237074	0.242213428	0.100158507	0.125881773	0.061939987
MAPKAPK5-AS1	0.562240846	0.445169911	0.433029996	0.556286622	0.517576241
MAPKAPK5	0.342133335	0.296217996	0.288969237	0.357731956	0.335662766
TMEM116	0.270224188	0.19228245	0.215442624	0.174103698	0.088506677
ERP29	2.146503203	1.898916118	1.749877794	1.822381346	1.515101029
AC073575.2	0	0.00178583	0	0	0
NAA25	0.163761092	0.203727235	0.206723323	0.149895546	0.226492073
TRAFD1	0.534245695	0.427514068	0.374746143	0.534699211	0.495758858
HECTD4	0.16206809	0.222718036	0.229786116	0.254921453	0.327540247
RPL6	4.938991245	4.732701119	4.649056921	4.558844829	4.439804863
PTPN11	0.338173752	0.473310433	0.525439885	0.55539463	0.822632094
RPH3A	0	0	0	0	0
OAS1	0.660585136	0.645717714	0.344955996	0.50945102	0.634372165
OAS3	0.220172707	0.422993636	0.256039512	0.254204893	0.557376548
OAS2	0.55156304	0.560527728	0.416392659	0.61200177	0.680963514
DTX1	0.010689181	0.008427904	0.01017373	0.020389338	0.004674973
RASAL1	0	0.009772748	0.007057149	0.007986373	0.01844746
CFAP73	0	0.004531258	0.003000908	0.007080142	0.001843038
DDX54	0.571829975	0.519680031	0.557160815	0.53695152	0.588140533
RITA1	0.183266791	0.150094112	0.110583952	0.167687879	0.247651181
IQCD	0	0.005984202	0	0.009416145	0.008915812
TPCN1	0.102005985	0.092912095	0.089735848	0.080258124	0.078452505
SLC8B1	0.165980838	0.154526783	0.108006194	0.16685163	0.12843242
PLBD2	0.110120106	0.141740549	0.146043185	0.146053042	0.145720757
SDS	0	0.031054874	0.007301436	0.063576877	0.006615022
SDSL	0.059087796	0.015281859	0.005660521	0.009062064	0.008833218
LHX5	0	0	0	0	0
RBM19	0.13221857	0.212617022	0.231702056	0.205547497	0.332855517
AC073863.1	0	0.001050718	0	0	0
TBX5	0	0.009150126	0	0	0.001737374
TBX5-AS1	0	0	0	0	0
TBX3	0	0	0.003346553	0	0.008060983
MED13L	0.100904336	0.201848991	0.230777765	0.198296076	0.204376576
MAP1LC3B2	0.010433566	0.037210075	0.040139897	0.054168362	0.047691339
AC125603.2	0	0	0	0	0
AC125603.1	0	0.000897659	0	0	0
C12orf49	0.077228743	0.18076039	0.224631502	0.221938277	0.260804669
RNFT2	0	0.001839458	0	0.008580905	0.006721054
HRK	0	0.000651602	0	0	0.004618339
FBXW8	0.107491623	0.049070228	0.064858818	0.139035258	0.157537058
AC127164.1	0	0	0	0	0
TESC	0.644730029	0.568245757	0.622801211	0.801550925	0.685924567
FBXO21	0.31668186	0.415757462	0.512566152	0.406298941	0.385974512
NOS1	0	0	0	0	0
KSR2	0	0.000382983	0.007699586	0	0.000712482
RFC5	0.072725891	0.077444159	0.096720125	0.116394701	0.154456445
WSB2	0.242638701	0.286673382	0.204399393	0.334990786	0.399109613
VSIG10	0.035287801	0.011685415	0.024642046	0.048533116	0.070372576
PEBP1	1.826649261	1.674669174	1.784433279	1.650071231	1.694615617
TAOK3	0.667866549	0.681048485	0.680543205	0.710324467	0.701245204
SUDS3	0.428693345	0.413892665	0.426396357	0.453143238	0.508947538
AC026367.3	0	0.001347542	0	0	0
AC026367.2	0	0	0	0	0
HSPB8	0	0.005365115	0.004592205	0.005059522	0.011796908
AC002070.1	0	0	0	0	0
TMEM233	0	0	0	0	0
PRKAB1	0.299037466	0.160063608	0.142997492	0.226857527	0.20484346
CIT	0.052459978	0.01108723	0.010948685	0.006838408	0.013351913
BICDL1	0.299373449	0.483240986	0.431967869	0.477338035	0.550037638
RAB35	0.439294791	0.585234945	0.647208857	0.590837786	0.582272034
AC004812.2	0.152600011	0.092288583	0.116628175	0.113656686	0.094489797
GCN1	0.112270242	0.208909743	0.113180628	0.206989707	0.25299208
RPLP0	4.805547801	4.695220595	4.742265589	4.274615632	4.332778228
PXN-AS1	0.10572431	0.097047518	0.101291688	0.086914931	0.099769105
PXN	0.205710661	0.313520443	0.399821397	0.209651012	0.1610175
AC004263.1	0	0	0	0	0
SIRT4	0.014241754	0.008948869	0.002483227	0.002444814	0.004959742
PLA2G1B	0.047887675	0.001771987	0.028927108	0	0.017051142
MSI1	0	0	0	0	0
COX6A1	2.592232029	2.442563907	2.540112543	2.602693697	2.606264503
AL021546.1	0.02438398	0.001448116	0.005210341	0	0
TRIAP1	0.330636069	0.386111406	0.391699764	0.420028378	0.387477283
GATC	0.110458597	0.103415191	0.145282605	0.081906228	0.119872016
SRSF9	1.03163349	1.099388551	1.285910994	1.229586547	1.564057201
DYNLL1	1.644092862	1.81309181	1.754095574	2.060803844	2.123670419
NRAV	0	0.016183374	0.010021301	0.018144514	0.016258393
COQ5	0.129097175	0.180208412	0.180043543	0.216810863	0.240041573
RNF10	0.757380161	0.797323309	0.869452386	0.957477913	1.003887748
POP5	0.746647443	0.598406521	0.487514439	0.63838011	0.686156769
MLEC	0.488593852	0.50298906	0.609587153	0.595382586	0.736959852
UNC119B	0.085266462	0.076025208	0.029060029	0.086381483	0.059062936
ACADS	0.237749804	0.19853795	0.223021976	0.296655035	0.282530972
SPPL3	0.259844648	0.288073206	0.271804369	0.303476298	0.394008818
HNF1A	0	0	0	0	0
C12orf43	0.18337128	0.157365937	0.112953363	0.131355524	0.167219676
OASL	1.387772765	1.700906859	1.636080153	1.670936306	1.612030279
P2RX7	0.070506568	0.049540722	0.061235258	0.050603231	0.050677292
AC069209.1	0	0	0	0	0
P2RX4	0.172602316	0.148864312	0.105226632	0.20296697	0.279716456
CAMKK2	0.106242831	0.107928402	0.093435473	0.086647652	0.181563069
ANAPC5	0.828761937	0.849671866	0.970598542	0.948737311	0.994538055
AC048337.1	0	0	0	0	0
RNF34	0.418395021	0.375346672	0.336461085	0.416727442	0.450457042
KDM2B	0.238660708	0.456874633	0.471960182	0.348095891	0.384688972
AC145422.1	0	0.004426737	0	0	0.002359724
ORAI1	1.012946609	1.280720431	1.201621955	0.972789455	1.024185278
MORN3	0.132335192	0.07324416	0.062414361	0.03436925	0.032630143
TMEM120B	0.215701518	0.152446195	0.114403587	0.127723975	0.15904369
RHOF	1.465207673	1.531093267	1.588902963	1.481771009	1.297404733
LINC01089	0.220798296	0.191689251	0.149710014	0.212065016	0.204605956
AC084018.2	0.097696098	0.029693186	0.013754739	0.026911992	0.032913825
SETD1B	0.171038394	0.196877033	0.249002776	0.183281424	0.220454544
HPD	0	0	0	0	0
PSMD9	0.621304594	0.688199454	0.804423597	0.728543635	0.763393739
AC069503.2	0	0.001915938	0	0	0.002689091
WDR66	0	0.002605841	0	0.005501932	0.001704978
BCL7A	0.010777192	0.017523812	0.026507095	0.00796318	0.00412196
MLXIP	0.15559771	0.174762699	0.297098029	0.217188419	0.230114145
LRRC43	0.028081695	0.004365611	0	0	0
B3GNT4	0	0.003146274	0.002483227	0	0.006468037
DIABLO	0.031771406	0.007596336	0.007469554	0.005141701	0.017223878
DIABLO.1	0.273568899	0.26366296	0.294285577	0.236170009	0.253530139
VPS33A	0.185052007	0.095068072	0.096530185	0.094594335	0.104205443
CLIP1	0.48600406	0.509106615	0.554417867	0.51472414	0.580575565
CLIP1-AS1	0	0.000908163	0	0	0
ZCCHC8	0.295105521	0.320720416	0.259494694	0.402163613	0.406669375
AC127002.1	0	0.00298066	0	0.009702195	0
RSRC2	1.31916461	1.486462218	1.414400485	1.420236961	1.416019318
KNTC1	0.031027568	0.046472033	0.039932496	0.061669619	0.10906551
AC026333.3	0	0	0	0	0
HCAR2	0.016899633	0.013633795	0.004507313	0	0
HCAR3	0	0.019372827	0.021537162	0.004301455	0.001611562
HCAR1	0	0	0	0	0.001082526
DENR	0.739897862	0.572669646	0.516628668	0.636561521	0.642602633
CCDC62	0	0.001306462	0	0	0.00163701
HIP1R	0.207065261	0.205173096	0.223083064	0.209334191	0.186101589
VPS37B	0.87143034	1.386769785	1.668014194	1.537404945	1.512349268
AC027290.1	0.053754978	0.025028645	0.048614121	0.029433368	0.037514466
ABCB9	0.035282737	0.012952768	0.004156404	0.012507764	0.00945263
OGFOD2	0.264074971	0.148909849	0.149977183	0.251085059	0.173157578
ARL6IP4	1.622335008	1.535628764	1.513268624	1.622825915	1.62554392
PITPNM2	0.030310147	0.026320127	0.054224224	0.066885458	0.291354967
PITPNM2-AS1	0	0	0	0	0
MPHOSPH9	0.27866516	0.320722285	0.312819168	0.350965059	0.388529466
C12orf65	0.657026457	0.433358669	0.337774417	0.421299213	0.351545324
AC068768.1	0	0	0	0	0
CDK2AP1	0.050952418	0.078467805	0.134229186	0.106212704	0.179119864
SBNO1	0.445870161	0.473697637	0.580342944	0.480486071	0.624724546
AC137767.1	0.027238383	0.034493812	0.026161813	0.038114353	0.0397946
KMT5A	0.189472058	0.074032927	0.083268745	0.075758327	0.077479673
RILPL2	1.172718653	1.073180973	0.777561424	0.783587427	0.795953314
SNRNP35	0.421215485	0.324783983	0.294274956	0.424238528	0.407605427
RILPL1	0.066732975	0.031863593	0.019301074	0.029259847	0.026335763
AC055713.1	0	0.002833714	0	0	0.003759252
TMED2	1.225955841	1.077639021	1.199909337	1.190774704	1.187305039
DDX55	0.222938003	0.177901789	0.143445222	0.169481163	0.190503274
EIF2B1	0.381460513	0.360409173	0.326948715	0.328605033	0.39642043
GTF2H3	0.276600743	0.219203545	0.208486499	0.240403079	0.264782255
TCTN2	0	0.018585205	0.01468089	0.02435198	0.023274493
ATP6V0A2	0.250521642	0.250261159	0.287783782	0.27052511	0.379445441
DNAH10	0.096189966	0.007141412	0.010367734	0.025247978	0.009131261
CCDC92	0.217603273	0.233440037	0.236052137	0.230718771	0.340774212
AC079315.1	0	0	0	0	0
DNAH10OS	0	0.000826601	0	0	0.000825786
ZNF664	0.20321856	0.224169991	0.221341167	0.241931082	0.224353304
RFLNA	0	0	0	0.001931525	0.00183356
NCOR2	0.429502612	0.378293249	0.363546575	0.461492886	0.435988763
SCARB1	0.008776767	0.054297582	0.033622276	0.038680687	0.046380618
UBC	4.91911302	5.570626776	5.22269388	5.670155192	5.660364752
DHX37	0.102158917	0.069946686	0.132424461	0.117285877	0.129948871
BRI3BP	0.135852833	0.109677887	0.102900989	0.11168013	0.145575062
AACS	0.123335239	0.066999568	0.062581552	0.039457455	0.113712857
AC122688.2	0	0.001962827	0	0	0
TMEM132B	0	0	0	0	0
LINC00944	0.152892029	0.153316167	0.138464924	0.094973237	0.035840012
SLC15A4	0.223154603	0.221565033	0.10005038	0.192284402	0.287019249
GLT1D1	0	0.007623327	0	0	0.009947012
FZD10	0	0	0	0	0
RIMBP2	0	0	0	0	0
STX2	0.052665163	0.108635666	0.18303799	0.114096093	0.11772608
RAN	2.280368061	2.341317619	2.479187876	2.362177846	2.613518727
ADGRD1	0	0.005281503	0	0.007042093	0.001039454
ADGRD1-AS1	0	0	0	0	0.001536502
LINC01257	0	0	0	0.00282929	0
AC073578.1	0	0.001301728	0	0	0.001890847
SFSWAP	0.538644343	0.474182573	0.493816251	0.486996473	0.490685989
MMP17	0	0.002388774	0	0.002371296	0
AC131009.2	0	0	0	0	0
ULK1	0.032301929	0.11414068	0.11584803	0.12818602	0.214065637
PUS1	0.105383501	0.108480691	0.133261886	0.116621682	0.143416439
EP400	0.357246719	0.410580841	0.385274338	0.436254686	0.481535765
DDX51	0.07823296	0.083654563	0.089816428	0.087992106	0.110128975
NOC4L	0.305329447	0.307069198	0.35351128	0.230033844	0.299607838
LINC02361	0.086527627	0.089592465	0.088949629	0.134902771	0.099701522
AC138466.1	0	0.00252049	0	0.002325879	0.001898528
AC148477.2	0	0	0	0	0
AC148476.1	0	0	0	0	0
FBRSL1	0.135474103	0.195783388	0.189331243	0.193476065	0.24245063
LRCOL1	0	0	0	0	0
POLE	0.082724082	0.055181468	0.08151726	0.05027603	0.077870326
PXMP2	0.120939221	0.077089629	0.096214167	0.10830537	0.141337501
PGAM5	0.043921914	0.057062597	0.082498227	0.08917037	0.103984734
ANKLE2	0.378233518	0.578189986	0.631532223	0.551447901	0.571383844
GOLGA3	0.313456329	0.313845641	0.354362566	0.366435199	0.402467556
CHFR	0.465252435	0.324749225	0.413997631	0.474580563	0.445553485
AC127070.1	0	0.001702132	0	0.013565742	0.009320058
AC127070.2	0	0	0	0	0
ZNF605	0.07922802	0.064080305	0.054467357	0.087612775	0.078008216
ZNF26	0.189070548	0.139757072	0.112795757	0.104516787	0.122977147
AC073911.1	0	0.002929205	0	0	0
ZNF84	0.406370011	0.264218484	0.197620279	0.239390879	0.22215065
ZNF140	0.213760433	0.188207863	0.194951881	0.180685391	0.229559156
ZNF891	0.141379359	0.076163349	0.072957936	0.052099103	0.046183406
ZNF10	0.215716944	0.392824438	0.4311196	0.314941432	0.258882451
ZNF268	0.121786312	0.081714524	0.033310945	0.07109254	0.079490196
TPTE2	0	0	0	0	0
MPHOSPH8	1.43218434	1.214182216	1.076198147	1.168825937	1.139425264
PSPC1	0.504331189	0.477133486	0.395371117	0.357303057	0.453197699
ZMYM5	0.663217291	0.599023425	0.564330474	0.605007406	0.555568637
AL355001.2	0.103068938	0.050635041	0.006023838	0.053308832	0.105956924
ZMYM2	0.695665097	0.662296994	0.614067896	0.680080462	0.756245969
GJB2	0	0.00462833	0	0.004645348	0.003786022
GJB6	0	0.000551173	0	0.00157996	0
CRYL1	0.325303159	0.348495572	0.268132523	0.311627956	0.239922281
IFT88	0.069537908	0.092350219	0.105904889	0.087979251	0.072568367
AL161772.1	0	0.004867785	0	0.008442813	0
IL17D	0.018895733	0	0	0	0
EEF1AKMT1	0.16231504	0.065256411	0.047603971	0.073589161	0.106798131
XPO4	0.417083301	0.397000516	0.324425988	0.353911817	0.306846459
LATS2	0.013857943	0.02389168	0.078251918	0.041023027	0.045780561
SAP18	2.014785149	2.181109018	2.243302878	2.19022709	2.104145123
SKA3	0	0.005959588	0.015144124	0.013056837	0.006718169
MRPL57	1.43931509	1.25744997	1.234075492	1.241439813	1.242630737
LINC00539	0.158353714	0.101872375	0.160422451	0.202322433	0.260698674
ZDHHC20	0.288596258	0.30924836	0.32133083	0.336274294	0.393879361
MICU2	0.630500654	0.629205139	0.608357258	0.663422274	0.700776215
FGF9	0	0.012025058	0.011685616	0.002661847	0.001982183
AL136962.1	0.010121838	0.057492736	0.030256341	0.05157461	0.044471225
SACS	0.263021101	0.24062013	0.333781122	0.204497398	0.241729199
TNFRSF19	0	0.006992773	0	0.004900277	0.001877762
MIPEP	0.020609244	0.068868567	0.051203089	0.066186482	0.068680588
AL359736.1	0	0	0	0	0.00412641
SPATA13	0.528070935	0.433551181	0.40465792	0.418582963	0.473404475
AL445985.1	0	0	0	0	0
SPATA13-AS1	0	0.001926587	0	0	0.004320795
PARP4	0.32543371	0.258758888	0.264925161	0.3351604	0.40009133
ATP12A	0	0.005365199	0.006589435	0	0.001207799
CENPJ	0.072580091	0.056334675	0.06380667	0.076457977	0.066279487
AMER2	0	0	0	0	0
MTMR6	0.274580649	0.307239337	0.452234403	0.408729545	0.341188185
AL590787.1	0	0.000912782	0	0	0
NUP58	0.49823547	0.475029861	0.588152667	0.488229655	0.515362529
ATP8A2	0.052593365	0.027863428	0.004023471	0.01478038	0.011642896
SHISA2	0	0.003680375	0	0	0
RNF6	0.193917208	0.321285981	0.404953581	0.363529236	0.358831874
AL138966.2	0.013844618	0.007912079	0	0.003061841	0.006436154
CDK8	0.237506353	0.159527155	0.128998294	0.130561229	0.155434211
WASF3	0	0	0	0.005089207	0
GPR12	0	0	0	0.003848844	0
USP12	0.338190035	0.31871436	0.410055706	0.352489052	0.438618194
LINC02340	0	0	0	0	0
RPL21	4.195214606	4.22601547	4.260517491	4.04732812	3.961257084
RASL11A	0.042034868	0.189172231	0.133752939	0.166684003	0.06075614
GTF3A	1.6798616	1.338576902	1.372607936	1.353815762	1.369255857
MTIF3	0.523518882	0.445230909	0.334801402	0.514924988	0.38449664
LNX2	0.022080374	0.033003707	0.056852274	0.05350408	0.051001305
POLR1D	1.53104619	1.390108717	1.384983875	1.389753852	1.33828261
LINC00543	0	0	0	0	0
FLT3	0	0.00124636	0	0.003141036	0
PAN3-AS1	0.005563457	0.005538502	0	0.022819304	0.006124903
PAN3	0.23084337	0.170888343	0.218278581	0.209060108	0.196169994
FLT1	0.016060751	0.028659517	0.020793289	0.080584094	0.218571958
POMP	1.524772153	1.632413772	1.806704394	1.809849568	1.994478704
SLC46A3	0.183071158	0.148609777	0.116767914	0.190561275	0.145775653
MTUS2	0	0	0	0	0
SLC7A1	0.068283532	0.198101838	0.19531465	0.177766744	0.254525991
UBL3	0.494442024	0.617172979	0.695124392	0.574791126	0.490371188
LINC00544	0.058443176	0.011064925	0.012564238	0.023351179	0.007424165
LINC00384	0.046166318	0.023604914	0.005514032	0.013388942	0
KATNAL1	0.096746887	0.1149288	0.156371906	0.156581548	0.150785526
LINC00427	0	0	0	0	0
LINC00426	0.391675945	0.290357728	0.303283138	0.408872285	0.335122515
LINC01058	0	0.001715162	0	0.001974872	0.002267081
UBE2L5	0	0.000927223	0	0	0
HMGB1	3.01061223	2.881534873	2.973458809	3.127063891	3.254130653
USPL1	0.144746731	0.255524525	0.206915802	0.363901265	0.29177126
ALOX5AP	2.518835146	2.401317011	2.808751008	3.361760563	3.518240019
LINC00398	0	0	0	0.006026697	0
MEDAG	0	0	0	0	0.007956007
HSPH1	1.262986804	2.472389793	1.731385991	2.452688003	2.196151723
B3GLCT	0.068575482	0.102518634	0.099896684	0.127114825	0.149527306
FRY	0.02842824	0.019162497	0.004962187	0.012411607	0.003264786
FRY-AS1	0	0	0	0	0
BRCA2	0.011431793	0.057412494	0.022305833	0.095451895	0.099251027
N4BP2L1	0.618200292	0.649275799	0.649815783	0.633924491	0.750300611
N4BP2L2	1.505745927	1.319842925	1.267600833	1.333552378	1.262275341
PDS5B	0.319087164	0.252138858	0.177762969	0.346982488	0.301017058
AL138820.1	0	0.000996673	0	0	0
KL	0	0.002168725	0	0	0
STARD13	0	0.006821645	0	0.012560754	0.009181288
AL139383.1	0	0.002961617	0	0.00852118	0.004905028
RFC3	0.076548975	0.06521842	0.041045163	0.040026696	0.047918425
NBEA	0.015490529	0.009355689	0	0	0.001908434
DCLK1	0	0.001087732	0	0.003749034	0
CCDC169	0	0.0004345	0	0	0.002091075
SPART	0.070999791	0.138026403	0.147963002	0.05442352	0.015696037
SPART-AS1	0	0.001251247	0	0	0
CCNA1	0	0	0	0	0
RFXAP	0.070697097	0.089045614	0.126192078	0.112684218	0.144019204
SMAD9	0	0	0	0	0.004470255
ALG5	0.383864816	0.420494661	0.510652076	0.519205269	0.578703746
EXOSC8	0.527819885	0.509121845	0.475445657	0.567576686	0.5105978
SUPT20H	0.494697644	0.445662477	0.325387572	0.478777817	0.444821349
LINC01048	0	0	0	0	0
POSTN	0.014033536	0.032956638	0.025560906	0.065155508	0.048716205
TRPC4	0	0	0	0	0
LINC02334	0	0	0	0	0.003380799
UFM1	0.917039699	0.806896619	0.820829072	0.799860646	0.878870478
FREM2	0	0.004382439	0.007648541	0	0
STOML3	0.012591492	0.005510037	0.01072019	0	0
PROSER1	0.260245115	0.190664252	0.126265116	0.222819635	0.267160163
NHLRC3	0.311136578	0.225490706	0.21604683	0.367913683	0.342905651
AL354809.1	0	0	0	0	0.003228124
LHFPL6	0	0.009563272	0.012401166	0.027216835	0.066930434
COG6	0.131702485	0.147027487	0.072959327	0.120887098	0.170978336
LINC00598	0	0.002895399	0.003805923	0	0.005332845
LINC00332	0	0.000860795	0.010134905	0.001999585	0.00329993
FOXO1	0.35657661	0.590684193	0.838804719	0.734798522	1.017098555
MRPS31	0.597324174	0.360190984	0.336016037	0.411667887	0.368964329
SLC25A15	0.053872043	0.03689523	0.13489856	0.095317431	0.174711227
ELF1	1.689876695	2.360596058	2.211642611	2.196570337	2.221068804
WBP4	0.243829092	0.228123847	0.191851649	0.222391423	0.24111053
KBTBD6	0.05583801	0.040513548	0.004422193	0.052498541	0.037082701
AL354696.2	0	0.008660833	0.009462416	0.004546222	0.014252375
KBTBD7	0.052033799	0.06739545	0.027279159	0.052173127	0.042402458
MTRF1	0.109092539	0.069532465	0.057062599	0.100799043	0.077726501
